order_items_id,order_id,product_id,quantity,price
1702541720,4451,174766,5,342.83
1702541721,4451,20510,1,79.09
1702541722,4451,17394,1,1.01
1702541723,4451,95277,7,30.47
1702541724,4451,164245,2,16.84
1702541725,4452,199607,9,15.99
1702541726,4452,89242,2,29.99
1702541727,4452,195214,6,38.93
1702541728,4453,173074,9,1254.99
1702541729,4453,158153,3,12.89
1702541730,4453,168079,4,33.61
1702541731,4453,491,2,219.99
1702541732,4453,59312,8,0.00
1702541733,4453,148193,9,0.00
1702541734,4453,9603,9,16.54
1702541735,4453,109315,1,0.00
1702541736,4453,104420,4,327.22
1702541737,4454,167432,10,68.92
1702541738,4454,131061,7,143.94
1702541739,4454,159611,4,0.00
1702541740,4454,170322,2,45.32
1702541741,4454,130794,6,225.22
1702541742,4454,74183,4,47.51
1702541743,4454,133155,5,109.97
1702541744,4454,80720,7,18.00
1702541745,4455,56701,7,0.00
1702541746,4455,168735,2,162.56
1702541747,4455,58336,9,75.99
1702541748,4455,68490,3,29.32
1702541749,4456,154532,1,134.89
1702541750,4456,97385,5,0.00
1702541751,4456,127547,2,15.09
1702541752,4456,104748,10,713.97
1702541753,4456,126884,7,1293.64
1702541754,4456,114636,2,223.97
1702541755,4456,189303,6,17.85
1702541756,4456,39667,1,15.21
1702541757,4457,185267,3,12.99
1702541758,4457,18493,10,0.00
1702541759,4457,98794,7,136.99
1702541760,4457,20396,7,114.95
1702541761,4458,651,10,11.48
1702541762,4458,72659,9,80.60
1702541763,4458,125773,5,92.40
1702541764,4459,85515,6,59.99
1702541765,4459,145333,7,0.00
1702541766,4459,121951,1,11.69
1702541767,4459,103586,2,1823.99
1702541768,4460,107064,2,175.95
1702541769,4460,75007,1,13.49
1702541770,4460,61870,8,106.45
1702541771,4460,109388,4,57.60
1702541772,4460,136362,8,35.99
1702541773,4460,151997,4,41.17
1702541774,4460,75649,4,65.96
1702541775,4460,73807,8,167.03
1702541776,4461,104365,1,0.00
1702541777,4461,45999,10,49.99
1702541778,4461,175759,3,326.40
1702541779,4461,7814,7,16.97
1702541780,4461,60002,6,150.00
1702541781,4461,188174,1,14.49
1702541782,4462,128924,5,70.99
1702541783,4462,113576,2,160.87
1702541784,4462,194724,6,12.45
1702541785,4462,27088,5,0.00
1702541786,4462,22839,9,11.99
1702541787,4462,139800,4,44.83
1702541788,4463,43963,10,84.99
1702541789,4463,108048,5,9.43
1702541790,4463,56428,4,0.00
1702541791,4463,112189,1,0.00
1702541792,4463,51807,6,79.99
1702541793,4464,161650,1,0.00
1702541794,4464,195520,5,21.91
1702541795,4464,41892,7,80.28
1702541796,4464,110576,9,37.77
1702541797,4464,9054,5,0.00
1702541798,4464,137909,7,31.99
1702541799,4464,35771,7,9.98
1702541800,4464,153277,3,43.30
1702541801,4464,120311,3,16.59
1702541802,4465,109022,6,0.00
1702541803,4465,66573,10,45.99
1702541804,4465,936,3,126.27
1702541805,4465,160516,1,19.39
1702541806,4465,54878,2,166.24
1702541807,4465,141218,10,0.00
1702541808,4465,155273,10,19.28
1702541809,4465,134747,7,807.99
1702541810,4465,103460,7,412.59
1702541811,4466,199146,6,21.99
1702541812,4467,76897,4,421.45
1702541813,4467,179114,9,9.53
1702541814,4467,16856,8,26.99
1702541815,4467,18383,2,42.49
1702541816,4467,25153,3,13.69
1702541817,4467,145576,3,55.67
1702541818,4467,37620,5,8.79
1702541819,4467,44842,7,84.95
1702541820,4468,81158,3,23.32
1702541821,4468,97407,10,195.00
1702541822,4468,186628,10,23.99
1702541823,4468,69032,9,73.67
1702541824,4468,185358,2,16.99
1702541825,4469,3891,4,23.99
1702541826,4469,29991,2,13.35
1702541827,4469,40788,4,37.35
1702541828,4469,65289,7,121.72
1702541829,4470,175368,1,837.48
1702541830,4470,104357,5,0.00
1702541831,4470,195216,5,44.78
1702541832,4470,39962,7,18.54
1702541833,4470,53347,7,151.57
1702541834,4470,188952,5,34.63
1702541835,4470,64225,4,47.99
1702541836,4470,25820,5,19.76
1702541837,4470,96335,3,37.47
1702541838,4471,75043,2,106.46
1702541839,4471,149469,6,199.99
1702541840,4472,170094,1,128.48
1702541841,4473,151929,9,57.75
1702541842,4473,108992,10,42.64
1702541843,4473,29812,6,16.30
1702541844,4473,118568,6,11.99
1702541845,4473,89439,3,54.09
1702541846,4473,68403,5,65.00
1702541847,4473,158112,9,32.38
1702541848,4473,98414,8,79.24
1702541849,4474,135594,2,91.06
1702541850,4474,153997,9,231.72
1702541851,4474,182361,4,92.89
1702541852,4474,11914,7,150.49
1702541853,4474,52389,10,92.46
1702541854,4474,15129,7,17.19
1702541855,4474,196257,1,44.99
1702541856,4474,58656,2,79.55
1702541857,4475,105643,7,73.56
1702541858,4475,150166,4,12.42
1702541859,4475,116742,1,10.19
1702541860,4475,83952,3,39.43
1702541861,4475,79480,9,17.00
1702541862,4476,20472,6,72.29
1702541863,4476,95578,7,20.69
1702541864,4476,161115,1,8.09
1702541865,4476,110845,2,25.99
1702541866,4477,196989,8,11.30
1702541867,4477,122658,3,0.00
1702541868,4477,103058,8,4535.65
1702541869,4477,175504,3,284.40
1702541870,4477,123636,8,11.23
1702541871,4477,32115,1,29.99
1702541872,4477,136711,10,19.99
1702541873,4477,126972,7,0.00
1702541874,4478,36633,4,17.95
1702541875,4478,76537,8,40.79
1702541876,4478,177589,9,229.60
1702541877,4478,43009,1,139.99
1702541878,4478,64137,9,65.00
1702541879,4478,81234,5,13.59
1702541880,4478,10098,8,48.66
1702541881,4478,154154,10,175.75
1702541882,4478,106904,9,16.72
1702541883,4478,40882,6,44.15
1702541884,4479,36535,10,28.99
1702541885,4479,170084,9,55.99
1702541886,4480,8537,4,83.99
1702541887,4480,152024,3,39.82
1702541888,4480,144292,2,0.00
1702541889,4480,59211,7,223.66
1702541890,4480,52397,6,310.83
1702541891,4480,151369,8,28.63
1702541892,4480,4816,3,21.88
1702541893,4480,137069,4,98.65
1702541894,4480,71489,7,82.97
1702541895,4481,62902,5,27.98
1702541896,4481,133306,2,35.99
1702541897,4481,197695,8,0.00
1702541898,4482,69890,2,13.99
1702541899,4482,114926,10,0.00
1702541900,4482,132426,2,0.00
1702541901,4482,90968,10,15.22
1702541902,4482,111100,2,1.79
1702541903,4482,108292,4,21.23
1702541904,4482,9607,10,209.99
1702541905,4482,37845,5,5.85
1702541906,4482,79027,5,18.00
1702541907,4483,25760,5,8.18
1702541908,4483,45180,2,308.99
1702541909,4484,46590,4,118.33
1702541910,4484,14394,5,64.64
1702541911,4484,3153,2,17.33
1702541912,4485,189016,10,10.99
1702541913,4485,141101,8,133.78
1702541914,4485,17023,5,11.00
1702541915,4485,104541,6,119.59
1702541916,4485,161403,1,0.00
1702541917,4485,135811,10,124.32
1702541918,4485,124849,7,0.00
1702541919,4486,135450,7,49.99
1702541920,4486,25444,1,13.00
1702541921,4486,133378,2,0.00
1702541922,4486,26523,7,47.70
1702541923,4486,156611,5,0.00
1702541924,4486,174673,7,29.57
1702541925,4486,120943,6,15.99
1702541926,4487,182360,1,26.69
1702541927,4487,1742,7,11.99
1702541928,4488,130639,2,296.80
1702541929,4488,193179,3,43.76
1702541930,4488,70754,4,54.82
1702541931,4488,196639,5,14.75
1702541932,4488,29447,5,30.99
1702541933,4488,130891,2,305.76
1702541934,4488,120985,10,43.99
1702541935,4488,170835,7,97.99
1702541936,4489,68962,3,29.99
1702541937,4489,181980,3,4.49
1702541938,4489,133235,5,37.00
1702541939,4489,190371,1,7.79
1702541940,4489,87644,3,26.20
1702541941,4490,143052,10,161.52
1702541942,4490,129667,3,143.46
1702541943,4490,100499,5,544.16
1702541944,4490,50403,7,95.00
1702541945,4490,185165,4,12.99
1702541946,4490,2581,9,24.48
1702541947,4490,30550,8,8.18
1702541948,4490,115410,1,20.39
1702541949,4491,16798,10,262.62
1702541950,4491,24279,7,13.89
1702541951,4491,51435,7,41.03
1702541952,4491,195835,9,35.11
1702541953,4491,73220,10,143.99
1702541954,4492,20618,2,0.00
1702541955,4492,57047,1,92.96
1702541956,4493,33846,10,24.95
1702541957,4493,156275,1,17.89
1702541958,4493,85,4,39.99
1702541959,4493,35178,9,10.99
1702541960,4493,191173,5,0.00
1702541961,4493,83876,8,15.99
1702541962,4493,69158,8,148.38
1702541963,4493,109417,10,0.00
1702541964,4493,97768,1,259.99
1702541965,4493,125109,4,27.09
1702541966,4494,118606,2,17.46
1702541967,4494,83251,3,0.00
1702541968,4494,104845,7,139.36
1702541969,4494,165279,6,20.55
1702541970,4495,27585,4,110.51
1702541971,4495,30629,3,8.18
1702541972,4496,99022,5,985.99
1702541973,4496,193490,1,111.06
1702541974,4496,27556,9,12.58
1702541975,4496,142548,3,34.99
1702541976,4496,115742,8,25.00
1702541977,4496,194824,5,229.36
1702541978,4496,36986,7,35.99
1702541979,4496,179230,10,339.88
1702541980,4496,152500,10,16.63
1702541981,4497,85182,7,912.99
1702541982,4497,75791,5,86.31
1702541983,4497,72318,8,150.00
1702541984,4497,72967,2,234.55
1702541985,4497,22532,2,9.54
1702541986,4498,139423,10,49.91
1702541987,4498,97326,10,131.99
1702541988,4498,162256,1,26.08
1702541989,4498,54768,5,0.00
1702541990,4498,59348,9,133.17
1702541991,4498,124449,7,18.95
1702541992,4499,90549,6,0.00
1702541993,4499,163058,5,65.49
1702541994,4499,185012,1,19.99
1702541995,4499,87569,8,39.99
1702541996,4499,193260,2,14.99
1702541997,4500,30463,7,9.19
1702541998,4500,1635,7,20.99
1702541999,4500,11436,7,43.79
1702542000,4500,188803,3,60.48
1702542001,4500,7461,4,16.83
1702542002,4500,120306,9,9.39
1702542003,4501,67209,2,74.99
1702542004,4501,168032,8,0.00
1702542005,4501,96127,8,32.05
1702542006,4501,90974,3,37.16
1702542007,4501,63228,4,68.99
1702542008,4502,127021,5,150.94
1702542009,4502,22683,10,17.20
1702542010,4503,166627,1,34.98
1702542011,4503,126370,6,16.39
1702542012,4503,183464,1,33.99
1702542013,4503,109558,8,40.79
1702542014,4504,182317,2,21.99
1702542015,4504,7684,10,36.99
1702542016,4504,3951,3,166.40
1702542017,4504,29813,8,0.00
1702542018,4504,159870,5,13.67
1702542019,4504,151049,6,5.00
1702542020,4505,105793,1,2119.90
1702542021,4505,58896,2,98.38
1702542022,4505,148398,2,61.12
1702542023,4505,75599,3,0.00
1702542024,4506,65005,3,0.00
1702542025,4506,37631,8,17.23
1702542026,4506,91851,7,20.45
1702542027,4506,52476,4,69.60
1702542028,4506,147241,6,26.40
1702542029,4506,155599,1,0.00
1702542030,4506,23601,7,24.99
1702542031,4506,143336,3,46.55
1702542032,4507,188751,7,22.13
1702542033,4507,14869,9,24.99
1702542034,4507,61429,1,39.47
1702542035,4507,80213,9,256.87
1702542036,4507,93536,7,0.00
1702542037,4507,9329,8,18.99
1702542038,4508,161369,9,0.00
1702542039,4508,45054,2,190.00
1702542040,4508,23549,8,9.89
1702542041,4508,53709,6,40.00
1702542042,4508,38062,5,47.35
1702542043,4508,145563,7,0.00
1702542044,4508,112743,1,27.81
1702542045,4508,93881,3,0.00
1702542046,4508,52358,8,0.00
1702542047,4508,146625,7,287.20
1702542048,4509,3996,10,19.99
1702542049,4509,169281,3,30.44
1702542050,4509,137466,9,29.81
1702542051,4510,136282,7,20.99
1702542052,4510,96723,9,170.69
1702542053,4510,168072,6,116.58
1702542054,4510,71553,3,113.82
1702542055,4510,10899,1,75.99
1702542056,4510,178376,3,0.00
1702542057,4510,136521,3,160.63
1702542058,4510,148565,10,97.39
1702542059,4511,105440,2,97.99
1702542060,4511,17793,9,152.25
1702542061,4511,181783,2,15.98
1702542062,4511,72031,9,118.20
1702542063,4512,164588,2,201.57
1702542064,4512,54964,7,319.74
1702542065,4512,103113,1,206.14
1702542066,4512,105076,8,51.30
1702542067,4512,93161,8,22.89
1702542068,4512,133081,6,119.99
1702542069,4512,21916,1,35.23
1702542070,4513,153977,8,269.07
1702542071,4513,52804,10,109.95
1702542072,4513,153488,9,0.00
1702542073,4513,28001,3,8.15
1702542074,4513,194527,3,25.16
1702542075,4513,69087,9,51.10
1702542076,4513,182997,4,14.67
1702542077,4514,51571,2,181.29
1702542078,4514,85537,6,9.30
1702542079,4514,195340,3,0.00
1702542080,4514,104988,5,726.08
1702542081,4514,48001,8,46.50
1702542082,4514,1034,8,15.99
1702542083,4514,119633,1,10.32
1702542084,4514,5502,10,24.99
1702542085,4514,155131,4,29.99
1702542086,4515,17121,2,148.54
1702542087,4515,166797,1,77.99
1702542088,4516,87666,9,21.99
1702542089,4516,101247,1,552.58
1702542090,4516,44341,9,205.99
1702542091,4517,167999,5,94.02
1702542092,4517,86221,4,16.50
1702542093,4517,91229,9,0.00
1702542094,4517,106685,8,151.28
1702542095,4518,97913,10,279.95
1702542096,4518,52275,2,77.14
1702542097,4518,152232,4,28.94
1702542098,4519,103086,2,1918.03
1702542099,4520,178632,8,620.99
1702542100,4520,19148,8,22.92
1702542101,4520,3105,8,23.80
1702542102,4520,187146,8,14.99
1702542103,4520,127583,1,21.96
1702542104,4521,198859,6,31.55
1702542105,4521,8956,6,21.49
1702542106,4521,181146,10,412.56
1702542107,4522,154289,3,447.87
1702542108,4522,29077,3,13.65
1702542109,4522,110028,10,11.99
1702542110,4523,144543,7,78.34
1702542111,4523,3621,3,40.00
1702542112,4523,190252,10,71.30
1702542113,4524,80690,7,18.00
1702542114,4524,182309,8,139.99
1702542115,4524,179969,4,473.88
1702542116,4524,88802,1,13.49
1702542117,4524,17855,1,219.99
1702542118,4524,50193,3,19.26
1702542119,4524,152386,5,0.00
1702542120,4524,67964,10,112.79
1702542121,4525,27768,7,19.03
1702542122,4525,110261,10,70.89
1702542123,4525,69587,10,94.99
1702542124,4525,134981,5,49.99
1702542125,4525,19593,8,21.31
1702542126,4525,98343,9,0.00
1702542127,4525,126725,3,164.62
1702542128,4525,89673,1,80.64
1702542129,4525,153867,2,562.34
1702542130,4526,141469,9,19.99
1702542131,4526,49449,3,101.60
1702542132,4527,41480,4,37.99
1702542133,4527,196046,10,19.50
1702542134,4527,16459,10,0.00
1702542135,4527,134772,3,142.99
1702542136,4527,93434,7,28.91
1702542137,4528,185852,4,14.27
1702542138,4528,159235,10,0.00
1702542139,4528,8030,1,159.56
1702542140,4528,3069,3,26.99
1702542141,4529,156477,6,35.84
1702542142,4529,2226,5,209.98
1702542143,4529,96680,2,17.40
1702542144,4530,162306,10,33.53
1702542145,4531,61648,5,60.00
1702542146,4531,95494,1,0.00
1702542147,4531,115508,2,0.00
1702542148,4531,69201,6,0.00
1702542149,4532,108032,3,77.40
1702542150,4533,144564,5,224.85
1702542151,4534,148171,9,129.75
1702542152,4535,18495,3,18.53
1702542153,4535,37560,10,31.46
1702542154,4535,194686,7,53.78
1702542155,4535,138662,7,560.55
1702542156,4535,142639,8,27.00
1702542157,4535,88313,10,42.88
1702542158,4535,118372,9,15.40
1702542159,4535,16963,8,70.42
1702542160,4535,152912,1,34.95
1702542161,4536,67883,3,55.69
1702542162,4536,21353,4,48.56
1702542163,4536,123576,3,76.99
1702542164,4536,197126,8,15.15
1702542165,4536,189773,8,8.56
1702542166,4536,95931,8,0.00
1702542167,4536,109402,8,19.84
1702542168,4536,159207,5,17.67
1702542169,4537,25574,10,14.90
1702542170,4537,131276,4,310.95
1702542171,4537,98143,4,905.58
1702542172,4537,21149,2,116.09
1702542173,4537,35632,9,15.89
1702542174,4537,168131,8,32.00
1702542175,4538,155795,2,0.00
1702542176,4539,50934,8,75.99
1702542177,4539,145802,10,126.10
1702542178,4539,68857,10,49.61
1702542179,4539,12158,9,111.29
1702542180,4539,112934,6,0.00
1702542181,4540,9792,8,64.99
1702542182,4540,126648,5,115.09
1702542183,4540,3460,10,41.99
1702542184,4540,54689,8,0.00
1702542185,4540,180577,9,851.98
1702542186,4540,40612,5,23.99
1702542187,4540,81759,9,8.58
1702542188,4540,147421,4,108.00
1702542189,4540,28092,6,13.65
1702542190,4540,59865,8,53.98
1702542191,4541,156078,6,0.00
1702542192,4541,90863,6,0.00
1702542193,4541,118850,2,10.89
1702542194,4541,31635,5,6.97
1702542195,4541,154957,3,361.27
1702542196,4541,195627,7,55.90
1702542197,4541,60165,1,35.70
1702542198,4541,123708,3,24.00
1702542199,4542,173325,5,38.71
1702542200,4542,10433,1,22.18
1702542201,4542,10993,4,173.90
1702542202,4542,183255,8,18.99
1702542203,4542,78024,9,16.50
1702542204,4542,151988,8,133.07
1702542205,4543,2167,5,17.82
1702542206,4543,93103,10,13.39
1702542207,4543,82492,9,20.04
1702542208,4543,138508,10,18.75
1702542209,4543,112647,2,0.00
1702542210,4543,37318,8,10.99
1702542211,4543,28112,2,13.65
1702542212,4543,45441,1,0.00
1702542213,4543,1916,5,29.99
1702542214,4543,172022,9,598.42
1702542215,4544,142593,7,9.49
1702542216,4544,41813,10,180.00
1702542217,4545,65069,6,119.07
1702542218,4545,59422,1,152.93
1702542219,4545,15382,6,83.73
1702542220,4545,31707,9,10.99
1702542221,4545,124261,1,0.00
1702542222,4545,74778,8,35.68
1702542223,4545,150648,9,0.00
1702542224,4545,156346,3,46.88
1702542225,4546,186453,7,38.36
1702542226,4547,7164,2,15.59
1702542227,4547,176589,3,1080.84
1702542228,4548,55280,2,0.00
1702542229,4548,91819,3,0.00
1702542230,4548,188013,6,32.57
1702542231,4548,174043,10,169.20
1702542232,4548,38040,1,0.00
1702542233,4548,17747,2,443.63
1702542234,4549,100477,5,57.39
1702542235,4549,51665,9,134.42
1702542236,4549,141050,9,89.99
1702542237,4549,116009,1,11.69
1702542238,4549,67878,9,115.00
1702542239,4549,17545,10,73.63
1702542240,4549,188670,3,35.03
1702542241,4549,51662,6,0.00
1702542242,4549,38896,5,14.95
1702542243,4550,133145,6,54.99
1702542244,4551,43657,3,104.82
1702542245,4551,50659,1,109.90
1702542246,4551,32691,7,17.95
1702542247,4551,88150,2,15.99
1702542248,4551,2058,4,37.43
1702542249,4552,171697,4,929.87
1702542250,4552,23725,4,31.19
1702542251,4552,55964,8,0.00
1702542252,4552,98112,8,418.20
1702542253,4552,46316,6,102.82
1702542254,4552,177413,7,22.93
1702542255,4552,113023,4,13.64
1702542256,4552,148095,4,142.80
1702542257,4552,147604,1,126.26
1702542258,4552,194172,6,19.96
1702542259,4553,146748,10,0.00
1702542260,4554,1479,9,15.97
1702542261,4554,6244,9,39.87
1702542262,4555,34874,9,41.93
1702542263,4555,179839,9,571.88
1702542264,4556,94339,5,0.00
1702542265,4556,145125,3,48.43
1702542266,4556,70029,1,36.99
1702542267,4556,97912,10,99.99
1702542268,4556,164605,8,35.15
1702542269,4556,46066,7,114.83
1702542270,4556,108409,3,33.79
1702542271,4557,115246,4,1.22
1702542272,4557,5937,9,28.99
1702542273,4557,26305,10,13.65
1702542274,4557,138058,8,0.00
1702542275,4557,134283,10,34.15
1702542276,4557,829,9,22.99
1702542277,4558,153805,2,264.01
1702542278,4558,75300,5,124.78
1702542279,4559,133046,6,25.99
1702542280,4559,49436,10,62.99
1702542281,4559,105327,3,1047.31
1702542282,4559,15096,2,46.98
1702542283,4559,64698,7,79.81
1702542284,4559,189553,9,18.99
1702542285,4560,152456,7,36.90
1702542286,4560,120352,6,72.47
1702542287,4560,176514,2,535.98
1702542288,4561,18109,8,47.04
1702542289,4561,88475,9,7.99
1702542290,4561,84510,9,354.42
1702542291,4561,172293,4,509.99
1702542292,4561,2584,3,49.99
1702542293,4561,25558,2,13.65
1702542294,4562,71409,7,0.00
1702542295,4562,102231,2,543.40
1702542296,4563,95454,7,16.81
1702542297,4563,93030,4,0.00
1702542298,4564,174354,1,840.94
1702542299,4564,186640,10,16.95
1702542300,4564,12908,8,8.99
1702542301,4564,156940,3,20.33
1702542302,4564,175286,6,182.40
1702542303,4564,108305,4,14.42
1702542304,4564,42703,4,57.78
1702542305,4564,21185,1,21.18
1702542306,4565,77464,8,94.24
1702542307,4565,172637,8,766.99
1702542308,4566,92043,4,19.79
1702542309,4566,42421,5,102.50
1702542310,4566,73855,9,168.95
1702542311,4566,90272,3,57.00
1702542312,4566,17320,9,153.66
1702542313,4567,167446,7,99.00
1702542314,4567,79795,7,17.00
1702542315,4567,164482,4,0.00
1702542316,4568,123229,9,31.59
1702542317,4569,155679,5,30.23
1702542318,4569,137789,2,14.99
1702542319,4569,45888,10,43.98
1702542320,4569,1032,5,45.99
1702542321,4569,147374,3,41.30
1702542322,4569,49646,10,200.24
1702542323,4569,146564,3,45.17
1702542324,4570,28899,7,13.65
1702542325,4570,8631,8,12.39
1702542326,4570,71002,10,0.00
1702542327,4570,87163,8,41.05
1702542328,4570,134150,10,26.89
1702542329,4570,43695,1,68.24
1702542330,4571,66877,8,152.19
1702542331,4571,121112,9,18.99
1702542332,4572,76609,9,65.85
1702542333,4572,136693,7,18.36
1702542334,4572,41245,10,109.96
1702542335,4572,8484,8,36.12
1702542336,4572,73156,1,15.99
1702542337,4572,118526,9,13.24
1702542338,4572,161168,9,0.00
1702542339,4572,152052,1,9.23
1702542340,4572,187835,1,36.99
1702542341,4573,15316,1,33.26
1702542342,4573,130863,9,241.43
1702542343,4574,15594,6,30.90
1702542344,4574,191610,2,5.62
1702542345,4574,163187,2,36.99
1702542346,4574,57163,5,74.99
1702542347,4574,191018,6,12.49
1702542348,4575,86339,10,16.50
1702542349,4575,61543,10,79.36
1702542350,4576,35912,7,19.62
1702542351,4576,67873,10,119.99
1702542352,4576,96971,4,284.35
1702542353,4576,175487,8,424.98
1702542354,4576,123161,1,0.00
1702542355,4576,74807,7,34.10
1702542356,4576,154875,2,415.70
1702542357,4576,82164,6,0.00
1702542358,4577,595,7,14.99
1702542359,4577,2504,10,25.99
1702542360,4577,115547,10,21.79
1702542361,4577,96101,7,14.10
1702542362,4577,11953,7,264.27
1702542363,4578,23448,4,2.00
1702542364,4578,91508,7,0.00
1702542365,4578,167455,5,172.25
1702542366,4579,148493,10,0.00
1702542367,4579,60122,5,69.00
1702542368,4579,155081,2,164.70
1702542369,4579,53831,1,173.24
1702542370,4579,145987,7,77.60
1702542371,4579,70006,2,104.31
1702542372,4579,6265,6,33.98
1702542373,4579,139531,1,229.63
1702542374,4580,157823,2,0.00
1702542375,4580,165370,5,279.98
1702542376,4580,57680,2,82.45
1702542377,4581,164679,8,66.32
1702542378,4581,33164,5,11.99
1702542379,4581,25878,2,5.19
1702542380,4581,186794,7,21.99
1702542381,4581,49435,2,25.72
1702542382,4582,181641,6,4.79
1702542383,4582,3039,6,29.99
1702542384,4583,97426,4,18.95
1702542385,4583,198312,1,10.23
1702542386,4583,91216,5,20.99
1702542387,4583,149509,6,186.85
1702542388,4583,28923,7,12.99
1702542389,4583,45062,5,77.88
1702542390,4583,189985,4,35.99
1702542391,4583,156108,3,0.00
1702542392,4584,116567,8,17.49
1702542393,4584,78126,2,16.00
1702542394,4584,181412,6,114.49
1702542395,4584,77356,10,30.48
1702542396,4584,119592,4,21.99
1702542397,4584,86393,2,15.98
1702542398,4584,6069,4,21.01
1702542399,4584,134266,7,77.99
1702542400,4585,43591,2,60.58
1702542401,4585,150119,2,105.10
1702542402,4585,76080,6,0.00
1702542403,4585,159349,9,11.30
1702542404,4585,42700,8,0.00
1702542405,4585,125247,7,10.51
1702542406,4585,99569,5,244.99
1702542407,4585,23009,4,60.90
1702542408,4585,149643,6,0.00
1702542409,4586,2485,10,14.99
1702542410,4586,178846,9,0.00
1702542411,4586,160631,7,9.19
1702542412,4587,62996,3,19.99
1702542413,4587,28483,4,8.15
1702542414,4587,179283,9,799.32
1702542415,4587,84567,1,0.00
1702542416,4587,91803,7,13.40
1702542417,4587,52166,4,130.91
1702542418,4588,82815,7,241.93
1702542419,4588,135618,9,107.98
1702542420,4588,34383,5,14.49
1702542421,4588,61378,1,53.51
1702542422,4588,173905,5,501.58
1702542423,4589,66295,8,35.05
1702542424,4589,9834,2,28.29
1702542425,4589,170833,7,25.85
1702542426,4589,114278,5,196.56
1702542427,4589,70256,2,219.95
1702542428,4589,149635,3,0.00
1702542429,4589,190807,4,28.61
1702542430,4590,149751,8,12.19
1702542431,4591,170436,2,119.55
1702542432,4591,197088,5,11.99
1702542433,4592,63442,8,22.99
1702542434,4592,26971,4,13.65
1702542435,4592,62818,9,232.46
1702542436,4592,190879,2,30.82
1702542437,4592,152259,9,37.92
1702542438,4592,69112,7,58.26
1702542439,4592,22215,2,246.35
1702542440,4592,45823,5,48.31
1702542441,4593,13896,7,0.00
1702542442,4593,177205,8,625.00
1702542443,4593,158615,8,0.00
1702542444,4593,64257,6,20.99
1702542445,4593,158865,4,41.51
1702542446,4593,152510,2,89.87
1702542447,4593,184229,4,13.99
1702542448,4593,57005,3,259.93
1702542449,4593,110658,1,5.79
1702542450,4593,101887,8,1356.30
1702542451,4594,186797,6,12.49
1702542452,4594,101294,6,34.99
1702542453,4594,139188,8,85.00
1702542454,4594,153744,6,49.89
1702542455,4594,28019,9,18.91
1702542456,4594,169918,1,19.99
1702542457,4594,21556,10,29.01
1702542458,4594,44421,5,40.99
1702542459,4594,72696,9,154.04
1702542460,4594,40773,3,16.19
1702542461,4595,68282,6,70.50
1702542462,4596,66873,4,39.79
1702542463,4596,186340,4,44.60
1702542464,4596,35934,4,570.56
1702542465,4596,25377,2,8.15
1702542466,4596,117476,2,9.73
1702542467,4596,160268,9,0.00
1702542468,4596,45905,6,189.88
1702542469,4596,191216,7,15.26
1702542470,4596,133222,10,20.99
1702542471,4596,43359,9,192.49
1702542472,4597,125486,6,484.62
1702542473,4597,57341,7,8.45
1702542474,4597,149241,6,0.00
1702542475,4597,83759,5,18.99
1702542476,4597,109177,1,23.99
1702542477,4597,146873,7,72.40
1702542478,4597,118108,8,0.00
1702542479,4597,140568,4,15.80
1702542480,4597,128675,4,78.76
1702542481,4597,101843,3,345.99
1702542482,4598,27690,4,37.65
1702542483,4598,124452,8,18.59
1702542484,4598,196060,6,19.50
1702542485,4599,44473,8,180.00
1702542486,4600,165785,10,64.99
1702542487,4600,95982,7,40.86
1702542488,4600,168439,6,46.98
1702542489,4601,7953,10,17.80
1702542490,4601,152433,4,54.64
1702542491,4601,45353,2,0.00
1702542492,4601,91515,3,37.79
1702542493,4601,74846,9,0.00
1702542494,4601,162620,4,65.30
1702542495,4601,181745,2,12.99
1702542496,4601,61307,9,19.99
1702542497,4601,64598,3,93.22
1702542498,4601,33491,5,0.00
1702542499,4602,188995,8,13.99
1702542500,4602,58169,8,51.53
1702542501,4602,185523,3,84.99
1702542502,4602,140517,6,43.49
1702542503,4602,1742,8,11.99
1702542504,4602,79024,4,18.00
1702542505,4602,82281,6,20.00
1702542506,4602,74025,8,142.43
1702542507,4602,79676,3,17.00
1702542508,4603,86188,9,0.00
1702542509,4603,118479,9,13.89
1702542510,4603,149351,9,96.20
1702542511,4603,191258,1,59.81
1702542512,4603,30638,5,8.18
1702542513,4603,94059,7,11.51
1702542514,4604,42595,3,24.99
1702542515,4604,115583,2,8.73
1702542516,4604,22555,10,55.96
1702542517,4604,99927,8,211.99
1702542518,4604,22621,10,23.49
1702542519,4605,34106,9,20.14
1702542520,4606,22486,4,0.00
1702542521,4606,116639,1,15.99
1702542522,4606,82487,2,13.09
1702542523,4606,81433,10,18.00
1702542524,4606,139730,6,129.23
1702542525,4607,192689,2,22.98
1702542526,4607,33011,4,34.39
1702542527,4607,187657,6,44.99
1702542528,4607,26388,6,0.00
1702542529,4607,12107,10,20.16
1702542530,4608,139769,7,207.84
1702542531,4608,146865,8,60.00
1702542532,4608,123898,10,37.70
1702542533,4608,101008,10,404.30
1702542534,4608,24796,3,9.49
1702542535,4609,86633,1,16.50
1702542536,4609,161317,5,0.00
1702542537,4609,152014,4,0.00
1702542538,4609,183689,9,10.99
1702542539,4609,80740,6,18.00
1702542540,4609,72472,10,54.99
1702542541,4610,119908,8,35.19
